镇区,当日签约（套）,当日成交面积（㎡）,当日成交金额（万元）
东莞市樟木头镇,29,2366.92,2964.97
东莞市东城区,22,2206.77,3282.10
东莞市黄江镇,17,1298.58,1847.70
东莞市横沥镇,9,675.05,579.85
东莞市石碣镇,8,630.17,409.44
东莞市大朗镇,8,771.39,1143.30
东莞市凤岗镇,8,610.27,1080.60
东莞市塘厦镇,8,1020.89,2504.00
东莞市茶山镇,8,844.84,1143.00
东莞市南城区,7,671.80,1347.25
东莞市虎门镇,7,772.53,1343.70
东莞市寮步镇,7,515.71,845.00
东莞市常平镇,7,418.53,443.97
东莞市松山湖,6,651.36,1529.00
东莞市清溪镇,6,593.82,667.80
东莞市莞城区,5,472.02,263.00
东莞市石龙镇,4,426.97,472.00
东莞市万江区,3,259.46,459.50
东莞市厚街镇,3,176.73,163.80
东莞市麻涌镇,2,215.94,238.00
东莞市大岭山镇,2,101.06,199.80
东莞市桥头镇,2,198.49,194.88
东莞市望牛墩镇,1,100.20,122.00
东莞市道滘镇,1,92.77,82.00
东莞市长安镇,1,85.81,251.50
东莞市沙田镇,1,92.71,154.00
东莞市谢岗镇,1,119.74,106.00
东莞市东坑镇,1,276.97,276.00
东莞市企石镇,1,122.37,104.00
东莞市石排镇,1,91.79,115.00
东莞市中堂镇,0,0.00,0.00
东莞市高埗镇,0,0.00,0.00
东莞市洪梅镇,0,0.00,0.00
东莞市虎门港,0,0.00,0.00
东莞市生态产业园,0,0.00,0.00
